"","Network","Show_Name","dct_values","period"
"258","BRVO","FASHION QUEENS",-0.404184603094749,58
"259","BRVO","FASHION QUEENS",-0.431883205711485,59
"260","BRVO","FASHION QUEENS",-0.459014625472396,60
"261","BRVO","FASHION QUEENS",-0.485561083069892,61
"262","BRVO","FASHION QUEENS",-0.511506248826759,62
"263","BRVO","FASHION QUEENS",-0.536835219865229,63
"264","BRVO","FASHION QUEENS",-0.561534492578935,64
"265","BRVO","FASHION QUEENS",-0.585591930601605,65
"266","BRVO","FASHION QUEENS",-0.608996728483101,66
"267","BRVO","FASHION QUEENS",-0.631739371299285,67
"268","BRVO","FASHION QUEENS",-0.653811590437047,68
"269","BRVO","FASHION QUEENS",-0.675206315809697,69
"270","BRVO","FASHION QUEENS",-0.69591762477066,70
"271","BRVO","FASHION QUEENS",-0.715940688005031,71
"272","BRVO","FASHION QUEENS",-0.735271712689021,72
"273","BRVO","FASHION QUEENS",-0.753907883216497,73
"274","BRVO","FASHION QUEENS",-0.771847299799827,74
"275","BRVO","FASHION QUEENS",-0.789088915258888,75
"276","BRVO","FASHION QUEENS",-0.805632470317504,76
"277","BRVO","FASHION QUEENS",-0.821478427730576,77
"278","BRVO","FASHION QUEENS",-0.836627905567918,78
"279","BRVO","FASHION QUEENS",-0.851082609982117,79
"280","BRVO","FASHION QUEENS",-0.86484476778776,80
"281","BRVO","FASHION QUEENS",-0.877917059177985,81
"282","BRVO","FASHION QUEENS",-0.890302550901637,82
"283","BRVO","FASHION QUEENS",-0.902004630220237,83
"284","BRVO","FASHION QUEENS",-0.913026939958656,84
"285","BRVO","FASHION QUEENS",-0.92337331495671,85
"286","BRVO","FASHION QUEENS",-0.933047720221008,86
"287","BRVO","FASHION QUEENS",-0.942054191067232,87
"288","BRVO","FASHION QUEENS",-0.950396775532723,88
"289","BRVO","FASHION QUEENS",-0.958079479327743,89
"290","BRVO","FASHION QUEENS",-0.965106213581234,90
"291","BRVO","FASHION QUEENS",-0.971480745623274,91
"292","BRVO","FASHION QUEENS",-0.977206653031785,92
"293","BRVO","FASHION QUEENS",-0.982287281155549,93
"294","BRVO","FASHION QUEENS",-0.986725704309147,94
"295","BRVO","FASHION QUEENS",-0.990524690818229,95
"296","BRVO","FASHION QUEENS",-0.993686672075595,96
"297","BRVO","FASHION QUEENS",-0.99621371574996,97
"298","BRVO","FASHION QUEENS",-0.99810750327011,98
"299","BRVO","FASHION QUEENS",-0.999369311687465,99
"300","BRVO","FASHION QUEENS",-1,100
"301","BRVO","GGD",-1,1
"302","BRVO","GGD",-0.997949514521511,2
"303","BRVO","GGD",-0.993853719537152,3
"304","BRVO","GGD",-0.987722949443051,4
"305","BRVO","GGD",-0.979572662027053,5
"306","BRVO","GGD",-0.969423386086808,6
"307","BRVO","GGD",-0.957300651895968,7
"308","BRVO","GGD",-0.943234904781571,8
"309","BRVO","GGD",-0.927261402139547,9
"310","BRVO","GGD",-0.909420094277817,10
"311","BRVO","GGD",-0.889755489537537,11
"312","BRVO","GGD",-0.868316504202291,12
"313","BRVO","GGD",-0.845156297762346,13
"314","BRVO","GGD",-0.820332094156173,14
"315","BRVO","GGD",-0.793904989664063,15
"316","BRVO","GGD",-0.765939748178731,16
"317","BRVO","GGD",-0.736504584624944,17
"318","BRVO","GGD",-0.705670937344429,18
"319","BRVO","GGD",-0.67351323030331,19
"320","BRVO","GGD",-0.640108626016942,20
"321","BRVO","GGD",-0.605536770121238,21
"322","BRVO","GGD",-0.569879528550069,22
"323","BRVO","GGD",-0.533220718305173,23
"324","BRVO","GGD",-0.495645832827933,24
"325","BRVO","GGD",-0.457241763001444,25
"326","BRVO","GGD",-0.418096514826306,26
"327","BRVO","GGD",-0.378298924824543,27
"328","BRVO","GGD",-0.337938374232926,28
"329","BRVO","GGD",-0.2971045030497,29
"330","BRVO","GGD",-0.255886924997333,30
"331","BRVO","GGD",-0.214374944458362,31
"332","BRVO","GGD",-0.172657276431792,32
"333","BRVO","GGD",-0.130821770543796,33
"334","BRVO","GGD",-0.088955140128779,34
"335","BRVO","GGD",-0.0471426973751873,35
"336","BRVO","GGD",-0.0054680955049935,36
"337","BRVO","GGD",0.0359869210734869,37
