"","Network","Show_Name","dct_values","period"
"426","BRVO","LADIES OF LONDON",-0.0166088559789115,26
"427","BRVO","LADIES OF LONDON",-0.0787337918814386,27
"428","BRVO","LADIES OF LONDON",-0.140544640215047,28
"429","BRVO","LADIES OF LONDON",-0.201802163684676,29
"430","BRVO","LADIES OF LONDON",-0.262269436601659,30
"431","BRVO","LADIES OF LONDON",-0.321712775154775,31
"432","BRVO","LADIES OF LONDON",-0.379902654765593,32
"433","BRVO","LADIES OF LONDON",-0.436614610912523,33
"434","BRVO","LADIES OF LONDON",-0.491630119873431,34
"435","BRVO","LADIES OF LONDON",-0.544737455915896,35
"436","BRVO","LADIES OF LONDON",-0.595732521557402,36
"437","BRVO","LADIES OF LONDON",-0.644419647624016,37
"438","BRVO","LADIES OF LONDON",-0.690612359955457,38
"439","BRVO","LADIES OF LONDON",-0.734134109736137,39
"440","BRVO","LADIES OF LONDON",-0.774818964575458,40
"441","BRVO","LADIES OF LONDON",-0.812512257615528,41
"442","BRVO","LADIES OF LONDON",-0.847071192110311,42
"443","BRVO","LADIES OF LONDON",-0.878365399095888,43
"444","BRVO","LADIES OF LONDON",-0.906277445956829,44
"445","BRVO","LADIES OF LONDON",-0.930703293887396,45
"446","BRVO","LADIES OF LONDON",-0.951552702448171,46
"447","BRVO","LADIES OF LONDON",-0.96874957962739,47
"448","BRVO","LADIES OF LONDON",-0.982232276031513,48
"449","BRVO","LADIES OF LONDON",-0.991953822049984,49
"450","BRVO","LADIES OF LONDON",-0.997882107064268,50
"451","BRVO","LADIES OF LONDON",-1,51
"452","BRVO","LADIES OF LONDON",-0.99830541075255,52
"453","BRVO","LADIES OF LONDON",-0.992811292249704,53
"454","BRVO","LADIES OF LONDON",-0.983545583149415,54
"455","BRVO","LADIES OF LONDON",-0.970551091404897,55
"456","BRVO","LADIES OF LONDON",-0.953885319162628,56
"457","BRVO","LADIES OF LONDON",-0.933620229690417,57
"458","BRVO","LADIES OF LONDON",-0.909841957261424,58
"459","BRVO","LADIES OF LONDON",-0.882650461145096,59
"460","BRVO","LADIES OF LONDON",-0.85215912507656,60
"461","BRVO","LADIES OF LONDON",-0.81849430379118,61
"462","BRVO","LADIES OF LONDON",-0.781794818419729,62
"463","BRVO","LADIES OF LONDON",-0.742211402741595,63
"464","BRVO","LADIES OF LONDON",-0.699906102487101,64
"465","BRVO","LADIES OF LONDON",-0.655051630065441,65
"466","BRVO","LADIES OF LONDON",-0.607830677270477,66
"467","BRVO","LADIES OF LONDON",-0.558435188682411,67
"468","BRVO","LADIES OF LONDON",-0.507065598638466,68
"469","BRVO","LADIES OF LONDON",-0.453930034789259,69
"470","BRVO","LADIES OF LONDON",-0.399243491389517,70
"471","BRVO","LADIES OF LONDON",-0.343226975590952,71
"472","BRVO","LADIES OF LONDON",-0.286106630111659,72
"473","BRVO","LADIES OF LONDON",-0.22811283574956,73
"474","BRVO","LADIES OF LONDON",-0.169479297286719,74
"475","BRVO","LADIES OF LONDON",-0.110442116396965,75
"476","BRVO","LADIES OF LONDON",-0.0512388552202246,76
"477","BRVO","LADIES OF LONDON",0.00789240569609384,77
"478","BRVO","LADIES OF LONDON",0.0667140113664308,78
"479","BRVO","LADIES OF LONDON",0.124989674517341,79
"480","BRVO","LADIES OF LONDON",0.182485412196288,80
"481","BRVO","LADIES OF LONDON",0.238970473138573,81
"482","BRVO","LADIES OF LONDON",0.294218252228606,82
"483","BRVO","LADIES OF LONDON",0.34800718844281,83
"484","BRVO","LADIES OF LONDON",0.400121642726823,84
"485","BRVO","LADIES OF LONDON",0.450352752338946,85
"486","BRVO","LADIES OF LONDON",0.498499258284893,86
"487","BRVO","LADIES OF LONDON",0.544368302575241,87
"488","BRVO","LADIES OF LONDON",0.587776192156191,88
"489","BRVO","LADIES OF LONDON",0.628549126495997,89
"490","BRVO","LADIES OF LONDON",0.666523885953031,90
"491","BRVO","LADIES OF LONDON",0.701548478206349,91
"492","BRVO","LADIES OF LONDON",0.733482740195394,92
"493","BRVO","LADIES OF LONDON",0.762198893191133,93
"494","BRVO","LADIES OF LONDON",0.787582048806167,94
"495","BRVO","LADIES OF LONDON",0.809530663945109,95
"496","BRVO","LADIES OF LONDON",0.827956942898217,96
