"","Network","Show_Name","Season_num","dct_values","period"
"270","BRVO","BELOW DECK",3,0.407869913878538,70
"271","BRVO","BELOW DECK",3,0.352390926523894,71
"272","BRVO","BELOW DECK",3,0.295807789859786,72
"273","BRVO","BELOW DECK",3,0.238349472668732,73
"274","BRVO","BELOW DECK",3,0.180248256949315,74
"275","BRVO","BELOW DECK",3,0.121738815757419,75
"276","BRVO","BELOW DECK",3,0.0630572817552919,76
"277","BRVO","BELOW DECK",3,0.00444031014971147,77
"278","BRVO","BELOW DECK",3,-0.0538758602775374,78
"279","BRVO","BELOW DECK",3,-0.111656344336229,79
"280","BRVO","BELOW DECK",3,-0.168668542087974,80
"281","BRVO","BELOW DECK",3,-0.224683061318765,81
"282","BRVO","BELOW DECK",3,-0.279474627178737,82
"283","BRVO","BELOW DECK",3,-0.332822975394972,83
"284","BRVO","BELOW DECK",3,-0.384513725528102,84
"285","BRVO","BELOW DECK",3,-0.434339230822485,85
"286","BRVO","BELOW DECK",3,-0.482099401292206,86
"287","BRVO","BELOW DECK",3,-0.527602496791034,87
"288","BRVO","BELOW DECK",3,-0.570665886933081,88
"289","BRVO","BELOW DECK",3,-0.611116774861931,89
"290","BRVO","BELOW DECK",3,-0.648792882008882,90
"291","BRVO","BELOW DECK",3,-0.683543091135112,91
"292","BRVO","BELOW DECK",3,-0.715228045117395,92
"293","BRVO","BELOW DECK",3,-0.743720699111873,93
"294","BRVO","BELOW DECK",3,-0.768906823914598,94
"295","BRVO","BELOW DECK",3,-0.79068545853035,95
"296","BRVO","BELOW DECK",3,-0.808969310161921,96
"297","BRVO","BELOW DECK",3,-0.823685100039766,97
"298","BRVO","BELOW DECK",3,-0.834773853725886,98
"299","BRVO","BELOW DECK",3,-0.842191134745149,99
"300","BRVO","BELOW DECK",3,-0.845907220621136,100
"301","BRVO","BELOW DECK",4,0.47939497718943,1
"302","BRVO","BELOW DECK",4,0.480914649868271,2
"303","BRVO","BELOW DECK",4,0.483945837240867,3
"304","BRVO","BELOW DECK",4,0.488472257665067,4
"305","BRVO","BELOW DECK",4,0.494469574360123,5
"306","BRVO","BELOW DECK",4,0.501905497840981,6
"307","BRVO","BELOW DECK",4,0.510739921857829,7
"308","BRVO","BELOW DECK",4,0.520925092296026,8
"309","BRVO","BELOW DECK",4,0.532405808359338,9
"310","BRVO","BELOW DECK",4,0.545119655229976,10
"311","BRVO","BELOW DECK",4,0.558997267272605,11
"312","BRVO","BELOW DECK",4,0.573962620726921,12
"313","BRVO","BELOW DECK",4,0.589933354714984,13
"314","BRVO","BELOW DECK",4,0.606821119275733,14
"315","BRVO","BELOW DECK",4,0.624531949030464,15
"316","BRVO","BELOW DECK",4,0.642966660979918,16
"317","BRVO","BELOW DECK",4,0.66202127483645,17
"318","BRVO","BELOW DECK",4,0.681587454203909,18
"319","BRVO","BELOW DECK",4,0.701552966833655,19
"320","BRVO","BELOW DECK",4,0.721802162108051,20
"321","BRVO","BELOW DECK",4,0.742216463832903,21
"322","BRVO","BELOW DECK",4,0.762674876358115,22
"323","BRVO","BELOW DECK",4,0.783054501991515,23
"324","BRVO","BELOW DECK",4,0.803231067624434,24
"325","BRVO","BELOW DECK",4,0.823079458449668,25
"326","BRVO","BELOW DECK",4,0.842474256622756,26
"327","BRVO","BELOW DECK",4,0.861290282696433,27
"328","BRVO","BELOW DECK",4,0.879403137645612,28
"329","BRVO","BELOW DECK",4,0.896689743296377,29
"330","BRVO","BELOW DECK",4,0.913028878977358,30
"331","BRVO","BELOW DECK",4,0.9283017122253,31
"332","BRVO","BELOW DECK",4,0.94239232139876,32
"333","BRVO","BELOW DECK",4,0.955188208084486,33
"334","BRVO","BELOW DECK",4,0.966580797220052,34
"335","BRVO","BELOW DECK",4,0.976465922903567,35
"336","BRVO","BELOW DECK",4,0.984744297916659,36
"337","BRVO","BELOW DECK",4,0.991321965050052,37
"338","BRVO","BELOW DECK",4,0.996110728391869,38
"339","BRVO","BELOW DECK",4,0.999028562816881,39
"340","BRVO","BELOW DECK",4,1,40
"341","BRVO","BELOW DECK",4,0.998956489369138,41
"342","BRVO","BELOW DECK",4,0.995836732510622,42
"343","BRVO","BELOW DECK",4,0.990586989644382,43
"344","BRVO","BELOW DECK",4,0.983161356895702,44
"345","BRVO","BELOW DECK",4,0.973522013204916,45
"346","BRVO","BELOW DECK",4,0.961639435835742,46
