"","Show_Name","s1_cluster","Network","dct_values","period"
"249","BELOW DECK","2","BRVO",0.932124068248114,47
"250","BELOW DECK","2","BRVO",0.951641268090963,48
"251","BELOW DECK","2","BRVO",0.967911114118673,49
"252","BELOW DECK","2","BRVO",0.980897993531257,50
"253","BELOW DECK","2","BRVO",0.990579292300328,51
"254","BELOW DECK","2","BRVO",0.99694545615284,52
"255","BELOW DECK","2","BRVO",1,53
"256","BELOW DECK","2","BRVO",0.999759465802045,54
"257","BELOW DECK","2","BRVO",0.99625332906303,55
"258","BELOW DECK","2","BRVO",0.989523854352552,56
"259","BELOW DECK","2","BRVO",0.979625900452337,57
"260","BELOW DECK","2","BRVO",0.96662667592439,58
"261","BELOW DECK","2","BRVO",0.950605446092966,59
"262","BELOW DECK","2","BRVO",0.931653192624078,60
"263","BELOW DECK","2","BRVO",0.909872227073421,61
"264","BELOW DECK","2","BRVO",0.885375759954742,62
"265","BELOW DECK","2","BRVO",0.858287427056222,63
"266","BELOW DECK","2","BRVO",0.828740774900798,64
"267","BELOW DECK","2","BRVO",0.79687870740737,65
"268","BELOW DECK","2","BRVO",0.76285289596257,66
"269","BELOW DECK","2","BRVO",0.726823155256882,67
"270","BELOW DECK","2","BRVO",0.114801619155841,81
"271","BELOW DECK","2","BRVO",0.0712248840794547,82
"272","BELOW DECK","2","BRVO",0.608416678699955,70
"273","BELOW DECK","2","BRVO",0.566108684442985,71
"274","BELOW DECK","2","BRVO",0.522694065378189,72
"275","BELOW DECK","2","BRVO",0.478366799792669,73
"276","BELOW DECK","2","BRVO",0.433323904969119,74
"277","BELOW DECK","2","BRVO",0.387764637860454,75
"278","BELOW DECK","2","BRVO",0.341889687502454,76
"279","BELOW DECK","2","BRVO",0.295900362372444,77
"280","BELOW DECK","2","BRVO",0.249997775921545,78
"281","BELOW DECK","2","BRVO",0.204382033514517,79
"282","BELOW DECK","2","BRVO",0.159251424005117,80
"283","BELOW DECK","2","BRVO",-0.32147780097674,94
"284","BELOW DECK","2","BRVO",-0.339071476738065,95
"285","BELOW DECK","2","BRVO",0.028709301835355,83
"286","BELOW DECK","2","BRVO",-0.0125619847426159,84
"287","BELOW DECK","2","BRVO",-0.0524115109790625,85
"288","BELOW DECK","2","BRVO",-0.0906682051234242,86
"289","BELOW DECK","2","BRVO",-0.127168077114792,87
"290","BELOW DECK","2","BRVO",-0.16175487861342,88
"291","BELOW DECK","2","BRVO",-0.194280731681513,89
"292","BELOW DECK","2","BRVO",-0.224606723620203,90
"293","BELOW DECK","2","BRVO",-0.252603465604116,91
"294","BELOW DECK","2","BRVO",-0.278151612898613,92
"295","BELOW DECK","2","BRVO",-0.301142344597134,93
"296","BELOW DECK","2","BRVO",-0.374714051989048,98
"297","BELOW DECK","2","BRVO",-0.380713809299894,99
"298","BELOW DECK","2","BRVO",-0.353848568570739,96
"299","BELOW DECK","2","BRVO",-0.365746275666542,97
"300","BELOW DECK","2","BRVO",-0.383720070136728,100
"301","BITTEN","2","SYFY",-1,1
"302","BITTEN","2","SYFY",-0.996809776342309,2
"303","BITTEN","2","SYFY",0.298750581663046,34
"304","BITTEN","2","SYFY",0.350482188367742,35
"305","BITTEN","2","SYFY",0.40104953709647,36
"306","BITTEN","2","SYFY",0.450304378794033,37
"307","BITTEN","2","SYFY",0.498104440258735,38
"308","BITTEN","2","SYFY",0.544313934200279,39
"309","BITTEN","2","SYFY",0.588804042966019,40
"310","BITTEN","2","SYFY",0.631453374077856,41
"311","BITTEN","2","SYFY",0.672148385834282,42
"312","BITTEN","2","SYFY",-0.99044011029198,3
