"","Show_Name","s1_cluster","Network","dct_values","period"
"252","BELOW DECK","4","BRVO",-0.972340078699258,50
"253","BELOW DECK","4","BRVO",-0.957976731116222,51
"254","BELOW DECK","4","BRVO",-0.940644784442761,52
"255","BELOW DECK","4","BRVO",-0.920370150249675,53
"256","BELOW DECK","4","BRVO",-0.897190416459676,54
"257","BELOW DECK","4","BRVO",-0.871154740875164,55
"258","BELOW DECK","4","BRVO",-0.842323698941555,56
"259","BELOW DECK","4","BRVO",-0.810769086305771,57
"260","BELOW DECK","4","BRVO",-0.776573676908022,58
"261","BELOW DECK","4","BRVO",-0.739830937520691,59
"262","BELOW DECK","4","BRVO",-0.700644699820228,60
"263","BELOW DECK","4","BRVO",-0.659128791245844,61
"264","BELOW DECK","4","BRVO",-0.615406626061725,62
"265","BELOW DECK","4","BRVO",-0.569610758196899,63
"266","BELOW DECK","4","BRVO",-0.521882397588128,64
"267","BELOW DECK","4","BRVO",-0.472370891895626,65
"268","BELOW DECK","4","BRVO",-0.421233175598547,66
"269","BELOW DECK","4","BRVO",-0.368633188606433,67
"270","BELOW DECK","4","BRVO",0.418446773153725,81
"271","BELOW DECK","4","BRVO",0.470582928540049,82
"272","BELOW DECK","4","BRVO",-0.203791103548351,70
"273","BELOW DECK","4","BRVO",-0.147099679307892,71
"274","BELOW DECK","4","BRVO",-0.0898485763423313,72
"275","BELOW DECK","4","BRVO",-0.0322301485718887,73
"276","BELOW DECK","4","BRVO",0.0255609654350248,74
"277","BELOW DECK","4","BRVO",0.0833285782860405,75
"278","BELOW DECK","4","BRVO",0.140875696557502,76
"279","BELOW DECK","4","BRVO",0.19800526765515,77
"280","BELOW DECK","4","BRVO",0.254520927825507,78
"281","BELOW DECK","4","BRVO",0.310227748395155,79
"282","BELOW DECK","4","BRVO",0.364932977321198,80
"283","BELOW DECK","4","BRVO",0.928885448641988,94
"284","BELOW DECK","4","BRVO",0.949022551021132,95
"285","BELOW DECK","4","BRVO",0.521159580440755,83
"286","BELOW DECK","4","BRVO",0.569999904278998,84
"287","BELOW DECK","4","BRVO",0.616932789306834,85
"288","BELOW DECK","4","BRVO",0.661793492545397,86
"289","BELOW DECK","4","BRVO",0.704424268739204,87
"290","BELOW DECK","4","BRVO",0.744674973858394,88
"291","BELOW DECK","4","BRVO",0.782403639785932,89
"292","BELOW DECK","4","BRVO",0.817477017939405,90
"293","BELOW DECK","4","BRVO",0.849771089698402,91
"294","BELOW DECK","4","BRVO",0.879171541638309,92
"295","BELOW DECK","4","BRVO",0.905574203709008,93
"296","BELOW DECK","4","BRVO",0.989731638361682,98
"297","BELOW DECK","4","BRVO",0.996573149814112,99
