"","Network","Broadcast_Year","Cable_Qtr","DOW","Date","Show_Name","Episode_num","Season_num","Start_Time","End_Time","Genre","C3_Duration","C3_Impressions","LS_Duration","LS_Impressions","C3_Rebase","C3_Growth","LS_Rebase","LS_Growth","diff_C3_LS","higher_imps","avg_C3_LS","diff_C3_LS_rebase","diff_C3_LS_growth","avg_C3_LS_rebase","avg_C3_LS_growth"
"4018","ENT",2012,"4Q","Tue",2012-11-13,"E NEWS",0,0,"19:00:00","20:00:00","N",807,302837.6133829,60,312997,-46512.4944237918,1.19894268215479,-86853.5,1.26305363949175,-10159.3866171004,"LS",307917.30669145,40341.0055762082,3.17411481310016,-66682.9972118959,1.23152697812895
"4019","ENT",2012,"4Q","Wed",2012-11-14,"E NEWS",0,0,"19:00:00","20:00:00","N",744,379345.956989247,60,388541,29995.8491825559,0.798315120547031,-11309.5,0.805570068538455,-9195.04301075271,"LS",383943.478494624,41305.3491825559,1.10487646498445,9343.17459127796,0.801986031638669
"4020","ENT",2012,"4Q","Thu",2012-11-15,"E NEWS",0,0,"19:00:00","20:00:00","N",810,313021.333333333,60,334590.5,-36328.7744733581,1.2118853144916,-65260,1.16124337062768,-21569.1666666667,"LS",323805.916666667,28931.2255266419,0.426304972874212,-50794.3872366791,1.1857210098167
"4021","ENT",2012,"4Q","Fri",2012-11-16,"E NEWS",0,0,"19:00:00","20:00:00","N",794,195726.085642317,60,205056,-153624.022164374,1.59928265211091,-194794.5,1.63170304697253,-9329.91435768263,"LS",200391.042821159,41170.4778356259,2.31182900933123,-174209.261082187,1.61587021110345
"4022","ENT",2012,"4Q","Mon",2012-11-19,"E NEWS",0,0,"19:00:00","20:00:00","N",806,344023.109181141,60,367211,-5326.99862555001,0.568932959498544,-32639.5,0.558414644441479,-23187.8908188586,"LS",355617.054590571,27312.50137445,0.40236149249481,-18983.249312775,0.563502341168291
"4023","ENT",2012,"4Q","Tue",2012-11-20,"E NEWS",0,0,"19:00:00","20:00:00","N",773,243427.346701164,60,257056.5,-105922.761105527,1.41324758225899,-142794,1.42852252325851,-13629.1532988357,"LS",250241.923350582,36871.2388944729,1.70134492660226,-124358.380552764,1.42109303600724
"4024","ENT",2012,"4Q","Wed",2012-11-21,"E NEWS",0,0,"19:00:00","20:00:00","N",804,199665.870646766,60,220643.5,-149684.237159925,1.2191735418409,-179207,1.16503092091995,-20977.6293532338,"LS",210154.685323383,29522.7628400747,0.649699404510391,-164445.618579963,1.19075110300545
"4025","ENT",2012,"4Q","Fri",2012-11-23,"E NEWS",0,0,"19:00:00","20:00:00","N",805,171624.155279503,60,180159,-177725.952527188,1.16339026008079,-219691.5,1.22471539029413,-8534.84472049688,"LS",175891.577639752,41965.5474728117,2.45788061062844,-198708.726263594,1.19479675004
"4026","ENT",2012,"4Q","Mon",2012-11-26,"E NEWS",0,0,"19:00:00","20:00:00","N",807,274698.318463445,60,298979.5,-74651.7893432465,0.624773228462051,-100871,0.60257977553645,-24281.1815365551,"LS",286838.909231722,26219.2106567535,0.351500387559302,-87761.3946716232,0.613206827870265
"4027","ENT",2012,"4Q","Tue",2012-11-27,"E NEWS",0,0,"19:00:00","20:00:00","N",792,290923.958333333,60,298810,-58426.1494733581,0.944227213314286,-101040.5,1.00056725009203,-7886.04166666669,"LS",294866.979166667,42614.3505266419,3.07900751262685,-79733.3247366791,0.972773926881767
"4028","ENT",2012,"4Q","Wed",2012-11-28,"E NEWS",0,0,"19:00:00","20:00:00","N",809,352881.021013597,60,369502.5,3530.91320690559,0.824425063999471,-30348,0.808681943965196,-16621.478986403,"LS",361191.760506799,33878.9132069056,0.474448854588559,-13408.5433965472,0.816372385552014
"4029","ENT",2012,"4Q","Thu",2012-11-29,"E NEWS",0,0,"19:00:00","20:00:00","N",778,227581.614395887,60,254494,-121768.493410805,1.5505691088022,-145356.5,1.45191045761393,-26912.3856041131,"LS",241037.807197943,23588.0065891955,0.617614477991972,-133562.496705402,1.49848592096668
"4030","ENT",2012,"4Q","Fri",2012-11-30,"E NEWS",0,0,"19:00:00","20:00:00","N",777,297034.992277992,60,313732,-52315.1155286992,0.76617779154752,-86118.5,0.811182792957046,-16697.0077220078,"LS",305383.496138996,33803.3844713008,1.61180889726971,-69216.8077643496,0.789295460447
"4031","ENT",2012,"4Q","Mon",2012-12-03,"E NEWS",0,0,"19:00:00","20:00:00","N",822,425519.299270073,60,454210.5,76169.1914633816,0.698052926829688,54360,0.690719391119316,-28691.200729927,"LS",439864.899635036,21809.1914633816,0.581955697120461,65264.5957316908,0.694266572287032
"4032","ENT",2012,"4Q","Tue",2012-12-04,"E NEWS",0,0,"19:00:00","20:00:00","N",808,202584.844059406,60,221065,-146765.263747285,2.10044982015187,-178785.5,2.0546468233325,-18480.1559405941,"LS",211824.922029703,32020.2362527145,1.55254105117712,-162775.381873643,2.07654932866378
"4033","ENT",2012,"4Q","Wed",2012-12-05,"E NEWS",0,0,"19:00:00","20:00:00","N",805,220637.277018634,60,242781,-128712.830788058,0.918180494233968,-157069.5,0.910553132246757,-22143.7229813664,"LS",231709.138509317,28356.6692119421,0.834555054547277,-142891.165394029,0.91418458241424
"4034","ENT",2012,"4Q","Thu",2012-12-06,"E NEWS",0,0,"19:00:00","20:00:00","N",807,232747.869888476,60,226614.5,-116602.237918216,0.947966901369945,-173236,1.07133921262761,6133.36988847583,"C3",229681.184944238,56633.7620817844,-3.61036809845317,-144919.118959108,1.00882942834682
"4035","ENT",2012,"4Q","Fri",2012-12-07,"E NEWS",0,0,"19:00:00","20:00:00","N",810,138141.555555556,60,157680.5,-211208.552251136,1.68485050680404,-242170,1.43717517384838,-19538.9444444444,"LS",147911.027777778,30961.4477488641,-0.313904873721044,-226689.276125568,1.55283340529086
"4036","ENT",2012,"4Q","Mon",2012-12-10,"E NEWS",0,0,"19:00:00","20:00:00","N",808,379825.108910891,60,393543.5,30475.0011041997,0.363697797524924,-6307,0.40066854108885,-13718.3910891089,"LS",386684.304455446,36782.0011041997,1.42428833800755,12084.0005520998,0.382511071883499
"4037","ENT",2012,"4Q","Tue",2012-12-11,"E NEWS",0,0,"19:00:00","20:00:00","N",809,278563.786155748,60,291248,-70786.3216509436,1.36351215695542,-108602.5,1.35123159644015,-12684.2138442522,"LS",284905.893077874,37816.1783490564,1.08153262453277,-89694.4108254718,1.3572351918665
"4038","ENT",2012,"4Q","Wed",2012-12-12,"E NEWS",0,0,"19:00:00","20:00:00","N",809,296537.110012361,60,282791.5,-52812.9977943305,0.939389293111193,-117059,1.02990365693453,13745.610012361,"C3",289664.30500618,64246.0022056695,-0.922782898164991,-84935.9988971652,0.983572667235595
"4039","ENT",2012,"4Q","Thu",2012-12-13,"E NEWS",0,0,"19:00:00","20:00:00","N",828,347637.905797101,60,347050,-1712.20200958999,0.853005685132146,-52800.5,0.814843682466503,587.905797101441,"C3",347343.952898551,51088.29799041,23.3806335643076,-27256.351004795,0.833940831815152
"4040","ENT",2012,"4Q","Fri",2012-12-14,"E NEWS",0,0,"19:00:00","20:00:00","N",818,262440.914425428,60,269062,-86909.1933812636,1.32463303810002,-130788.5,1.28985140971226,-6621.08557457215,"LS",265751.457212714,43879.3066187364,-0.0887929615891471,-108848.846690632,1.30702558150237
"4041","ENT",2012,"4Q","Mon",2012-12-17,"E NEWS",0,0,"19:00:00","20:00:00","N",807,213147.811648079,60,223807.5,-136202.296158612,1.23126253277577,-176043,1.20220278587626,-10659.6883519207,"LS",218477.65582404,39840.7038413879,0.621133128472667,-156122.648079306,1.21637819762561
"4042","ENT",2012,"4Q","Tue",2012-12-18,"E NEWS",0,0,"19:00:00","20:00:00","N",806,263911.012406948,60,275672.5,-85439.0953997435,0.807650312520524,-124178,0.81186008760395,-11761.4875930521,"LS",269791.756203474,38738.9046002565,0.90632143830324,-104808.547699872,0.809801081020675
"4043","ENT",2012,"4Q","Wed",2012-12-19,"E NEWS",0,0,"19:00:00","20:00:00","N",806,179985.401985112,60,196252.5,-169364.70582158,1.46629120748792,-203598,1.404682742895,-16267.0980148883,"LS",188118.950992556,34233.2941784202,0.723023097438,-186481.35291079,1.43415511717451
"4044","ENT",2012,"4Q","Thu",2012-12-20,"E NEWS",0,0,"19:00:00","20:00:00","N",806,153323.460297767,60,180865,-196026.647508925,1.17389342528251,-218985.5,1.08507726757526,-27541.5397022332,"LS",167094.230148883,22958.8524910753,0.590638656762145,-207506.073754462,1.12582553463958
"4045","ENT",2012,"4Q","Fri",2012-12-21,"E NEWS",0,0,"19:00:00","20:00:00","N",809,205627.505562423,60,218359,-143722.602244269,0.745636921862197,-181491.5,0.828291941252708,-12731.4944375773,"LS",211993.252781211,37768.8977557313,2.16326055336786,-162607.051122134,0.788205416713586
"4046","ENT",2012,"4Q","Wed",2012-12-26,"E NEWS",0,0,"19:00:00","20:00:00","N",806,303646.163771712,60,327104.5,-45703.9440349793,0.677194478626834,-72746,0.667551195413087,-23458.3362282878,"LS",315375.331885856,27042.0559650207,0.542727937466625,-59224.9720174896,0.672193514672029
"4047","ENT",2012,"4Q","Thu",2012-12-27,"E NEWS",0,0,"19:00:00","20:00:00","N",807,261207.727385378,60,288137,-88142.3804213135,1.1624700647685,-111713.5,1.13523948677192,-26929.2726146221,"LS",274672.363692689,23571.1195786865,0.871109166741861,-99927.9402106567,1.14818734453644
"4048","ENT",2012,"4Q","Fri",2012-12-28,"E NEWS",0,0,"19:00:00","20:00:00","N",808,232959.653465347,60,252968,-116390.454341345,1.12125736581349,-146882.5,1.13902548938996,-20008.3465346535,"LS",242963.826732673,30492.0456586551,1.34590194986786,-131636.477170672,1.13050723388097
"4049","ENT",2013,"1Q","Wed",2013-01-02,"E NEWS",0,0,"19:00:00","20:00:00","N",720,324621.5,60,360239.5,-24728.6078066914,0.71763470215419,-39611,0.702221716385904,-35618,"LS",342430.5,14882.3921933086,0.561748176052936,-32169.8039033457,0.709527412811281
"4050","ENT",2013,"1Q","Thu",2013-01-03,"E NEWS",0,0,"19:00:00","20:00:00","N",704,285221.930397727,60,334575,-64128.1774089641,1.13813653651152,-65275.5,1.07670776358066,-49353.0696022727,"LS",309898.465198864,1147.32259103586,0.721697764435706,-64701.8387044821,1.1049764308457
"4051","ENT",2013,"1Q","Fri",2013-01-04,"E NEWS",0,0,"19:00:00","20:00:00","N",776,260700.81056701,60,276643.5,-88649.2972396811,1.0940584717684,-123207,1.20940849866344,-15942.6894329897,"LS",268672.155283505,34557.7027603189,3.09565520985111,-105928.148619841,1.15344466891947
"4052","ENT",2013,"1Q","Mon",2013-01-07,"E NEWS",0,0,"19:00:00","20:00:00","N",729,348287.626886145,60,368282,-1062.48092054605,0.748521596640678,-31568.5,0.751173014157629,-19994.3731138546,"LS",358284.813443073,30506.019079454,0.797358804009844,-16315.490460273,0.749884296522644
"4053","ENT",2013,"1Q","Tue",2013-01-08,"E NEWS",0,0,"19:00:00","20:00:00","N",700,258378.144285714,60,279286.5,-90971.9635209772,1.347976346254,-120564,1.31865306772794,-20908.3557142857,"LS",268832.322142857,29592.0364790228,0.956286251634478,-105767.981760489,1.33274455462495
"4054","ENT",2013,"1Q","Wed",2013-01-09,"E NEWS",0,0,"19:00:00","20:00:00","N",747,324509.005354752,60,357955,-24841.1024519391,0.796212555036049,-41895.5,0.780227961615287,-33445.9946452476,"LS",341232.002677376,17054.3975480609,0.625137806067807,-33368.3012259696,0.78782857420624
"4055","ENT",2013,"1Q","Thu",2013-01-10,"E NEWS",0,0,"19:00:00","20:00:00","N",777,311430.783783784,60,340464.5,-37919.3240229076,1.04199399112725,-59386,1.05137246320835,-29033.7162162162,"LS",325947.641891892,21466.6759770924,1.1519708464522,-48652.6620114538,1.04689207351454
"4056","ENT",2013,"1Q","Fri",2013-01-11,"E NEWS",0,0,"19:00:00","20:00:00","N",744,203336.548387097,60,216532.5,-146013.559419595,1.53160258819239,-183318,1.57234826180827,-13195.9516129032,"LS",209934.524193548,37304.4405804054,2.20019874791194,-164665.779709797,1.55261571741952
"4057","ENT",2013,"1Q","Mon",2013-01-14,"E NEWS",0,0,"19:00:00","20:30:00","N",1061,445846.151743638,90,474450.333333333,96496.0439369467,0.456068864992728,74599.8333333333,0.456386021438141,-28604.1815896952,"LS",460148.242538486,21896.2106036133,0.461329458824898,85547.93863514,0.456232372062119
"4058","ENT",2013,"1Q","Tue",2013-01-15,"E NEWS",0,0,"19:00:00","20:00:00","N",775,415790.402580645,60,465125,66440.2947739537,1.07228581750913,65274.5,1.02004909074622,-49334.5974193548,"LS",440457.701290323,1165.79477395373,0.579799635265156,65857.3973869769,1.04470472690222
"4059","ENT",2013,"1Q","Wed",2013-01-16,"E NEWS",0,0,"19:00:00","20:00:00","N",744,249622.372311828,60,277814,-99727.7354948635,1.6656776342997,-122036.5,1.6742316801889,-28191.627688172,"LS",263718.186155914,22308.7645051365,1.74997335964583,-110882.117747432,1.67018326536615
"4060","ENT",2013,"1Q","Thu",2013-01-17,"E NEWS",0,0,"19:00:00","20:00:00","N",810,264816.111111111,60,284255,-84533.9966955803,0.942625323151475,-115595.5,0.977340767972419,-19438.8888888889,"LS",274535.555555556,31061.5033044197,1.45026950096341,-100064.74834779,0.960597564939261
"4061","ENT",2013,"1Q","Fri",2013-01-18,"E NEWS",0,0,"19:00:00","20:00:00","N",688,164549.549418605,60,181858,-184800.558388087,1.60933963080892,-217992.5,1.56306018981843,-17308.4505813954,"LS",173203.774709302,33191.9416119132,1.12308659850718,-201396.529194043,1.58504372099467
"4062","ENT",2013,"1Q","Tue",2013-01-22,"E NEWS",0,0,"19:00:00","20:00:00","N",776,326777.822164948,60,391863,-22572.285641743,0.503551765932097,-7987.5,0.464085662591263,-65085.1778350516,"LS",359320.411082474,-14584.785641743,0.265935365887161,-15279.8928208715,0.482031550023879
"4063","ENT",2013,"1Q","Wed",2013-01-23,"E NEWS",0,0,"19:00:00","20:00:00","N",805,217386.29068323,60,243069,-131963.817123462,1.50321265033737,-156781.5,1.61214716808807,-25682.7093167702,"LS",230227.645341615,24817.6828765384,2.53420217595783,-144372.658561731,1.5607179170395
"4064","ENT",2013,"1Q","Thu",2013-01-24,"E NEWS",0,0,"19:00:00","20:00:00","N",808,281754.732673267,60,316880,-67595.3751334241,0.771544416026966,-82970.5,0.767069553143146,-35125.2673267327,"LS",299317.366336634,15375.1248665759,0.731174771650035,-75282.937566712,0.769175701895908
"4065","ENT",2013,"1Q","Fri",2013-01-25,"E NEWS",0,0,"19:00:00","20:00:00","N",808,208710.297029703,60,234575,-140639.810776988,1.34998002821667,-165275.5,1.35086859213471,-25864.702970297,"LS",221642.648514851,24635.6892230115,1.35803868952489,-152957.655388494,1.35045023303165
"4066","ENT",2013,"1Q","Mon",2013-01-28,"E NEWS",0,0,"19:00:00","20:00:00","N",805,404201.617391304,60,442025,54851.5095846129,0.51635195914531,42174.5,0.530682653696058,-37823.3826086957,"LS",423113.308695652,12677.0095846129,0.683828393612545,48513.0047923065,0.52383757248884
"4067","ENT",2013,"1Q","Tue",2013-01-29,"E NEWS",0,0,"19:00:00","20:00:00","N",808,256777.594059406,60,268900.5,-92572.5137472855,1.57413118100091,-130950,1.64382364480542,-12122.9059405941,"LS",262839.047029703,38377.4862527145,3.11999307707589,-111761.256873643,1.60978101799249
"4068","ENT",2013,"1Q","Wed",2013-01-30,"E NEWS",0,0,"19:00:00","20:00:00","N",805,285633.032298137,60,288764,-63717.0755085548,0.898977236608222,-111086.5,0.931211993184746,-3130.96770186338,"LS",287198.516149068,47369.4244914452,3.87193580226943,-87401.7877542774,0.915182468746734
"4069","ENT",2013,"1Q","Thu",2013-01-31,"E NEWS",0,0,"19:00:00","20:00:00","N",806,274616.527295285,60,305758,-74733.5805114061,1.04011595773697,-94092.5,0.94442009693941,-31141.4727047146,"LS",290187.263647643,19358.9194885939,0.10054012960631,-84413.040255703,0.989700624827548
"4070","ENT",2013,"1Q","Fri",2013-02-01,"E NEWS",0,0,"19:00:00","20:00:00","N",776,206376.62242268,60,219809,-142973.485384011,1.33065714552127,-180041.5,1.39101674635706,-13432.3775773196,"LS",213092.81121134,37068.014615989,2.31838872347488,-161507.492692006,1.36178814291319
"4071","ENT",2013,"1Q","Mon",2013-02-04,"E NEWS",0,0,"19:00:00","20:00:00","N",827,273132.22853688,60,294368,-76217.8792698112,0.755592350006451,-105482.5,0.746714996195239,-21235.7714631197,"LS",283750.11426844,29264.6207301888,0.632535417921957,-90850.1896349055,0.750987578492197
"4072","ENT",2013,"1Q","Tue",2013-02-05,"E NEWS",0,0,"19:00:00","20:00:00","N",826,230915.858353511,60,242719,-118434.249453181,1.18282144190695,-157131.5,1.21279339483106,-11803.1416464891,"LS",236817.429176755,38697.2505468195,1.79916263814697,-137782.87472659,1.19818087399579
"4073","ENT",2013,"1Q","Wed",2013-02-06,"E NEWS",0,0,"19:00:00","20:00:00","N",828,230639.859903382,60,250344,-118710.24790331,1.00119666414229,-149506.5,0.969541910331384,-19704.1400966184,"LS",240491.929951691,30796.2520966902,0.599018358000548,-134108.373951655,0.984720897804456
"4074","ENT",2013,"1Q","Thu",2013-02-07,"E NEWS",0,0,"19:00:00","20:00:00","N",848,260061.857311321,60,285582,-89288.2504953707,0.886865387673064,-114268.5,0.876609870369981,-25520.1426886792,"LS",272821.92865566,24980.2495046293,0.77210148614722,-101778.375247685,0.881497800183157
"4075","ENT",2013,"1Q","Fri",2013-02-08,"E NEWS",0,0,"19:00:00","20:00:00","N",795,266588.364779874,60,282462.5,-82761.7430268172,0.975518408412376,-117388,1.01104394388636,-15874.1352201258,"LS",274525.432389937,34626.2569731828,1.60765561933251,-100074.871513409,0.993794732533716
"4076","ENT",2013,"1Q","Mon",2013-02-11,"E NEWS",0,0,"19:00:00","20:30:00","N",1188,312435.579124579,90,346787.666666667,-36914.5286821123,0.853258663839869,-53062.8333333333,0.814511377278892,-34352.0875420875,"LS",329611.622895623,16148.304651221,0.46210103536436,-44988.6810077228,0.832875461060031
"4077","ENT",2013,"1Q","Tue",2013-02-12,"E NEWS",0,0,"19:00:00","20:00:00","N",810,197196.092592593,60,219382,-152154.015214099,1.58439031431557,-180468.5,1.58074804070829,-22185.9074074074,"LS",208289.046296296,28314.4847859011,1.54837424096605,-166311.257607049,1.58247218832018
"4078","ENT",2013,"1Q","Wed",2013-02-13,"E NEWS",0,0,"19:00:00","20:00:00","N",779,342748.955070603,60,357212.5,-6601.15273608809,0.575336816277009,-42638,0.614149840781048,-14463.5449293967,"LS",349980.727535302,36036.8472639119,1.53391907141073,-24619.576368044,0.595144331984071
"4079","ENT",2013,"1Q","Thu",2013-02-14,"E NEWS",0,0,"19:00:00","20:00:00","N",809,210024.500618047,60,211049,-139325.607188644,1.63194748261266,-188801.5,1.69255717866467,-1024.49938195304,"LS",210536.750309023,49475.8928113555,14.117670722089,-164063.553594322,1.66232606431706
"4080","ENT",2013,"1Q","Fri",2013-02-15,"E NEWS",0,0,"19:00:00","20:00:00","N",803,282688.257783313,60,276862.5,-66661.8500233789,0.742954455430674,-122988,0.762288139419387,5825.75778331258,"C3",279775.378891656,56326.1499766211,-0.175856844733166,-94824.9250116894,0.7525206511848
"4081","ENT",2013,"1Q","Tue",2013-02-19,"E NEWS",0,0,"19:00:00","20:00:00","N",776,294024.840206186,60,317983,-55325.2676005058,0.961443453502353,-81867.5,0.870683338417463,-23958.1597938144,"LS",306003.920103093,26542.2323994942,-0.243163825329218,-68596.3838002529,0.914286911087282
"4082","ENT",2013,"1Q","Wed",2013-02-20,"E NEWS",0,0,"19:00:00","20:00:00","N",807,232866.133828996,60,247442.5,-116483.973977695,1.26263461058748,-152408,1.28507835153622,-14576.3661710037,"LS",240154.316914498,35924.0260223048,1.64363048463159,-134445.986988848,1.27419704144664
"4083","ENT",2013,"1Q","Thu",2013-02-21,"E NEWS",0,0,"19:00:00","20:00:00","N",805,283396.434782609,60,306391.5,-65953.6730240827,0.82169747127421,-93459,0.807602364948114,-22995.0652173913,"LS",294893.967391304,27505.3269759173,0.633891055894007,-79706.3365120414,0.814375143170798
"4084","ENT",2013,"1Q","Fri",2013-02-22,"E NEWS",0,0,"19:00:00","20:00:00","N",807,205771.401486989,60,217171.5,-143578.706319703,1.37723917286207,-182679,1.41082738757157,-11400.0985130112,"LS",211471.450743494,39100.2936802974,2.01709355328347,-163128.853159851,1.39448595238039
"4085","ENT",2013,"1Q","Mon",2013-02-25,"E NEWS",0,0,"19:00:00","20:30:00","N",1158,412267.492227979,90,448662,62917.3844212879,0.499121093382739,48811.5,0.484042553191489,-36394.5077720207,"LS",430464.74611399,14105.8844212879,0.313236782440434,55864.4422106439,0.491263111909972
"4086","ENT",2013,"1Q","Tue",2013-02-26,"E NEWS",0,0,"19:00:00","20:00:00","N",810,203720.422222222,60,216560,-145629.685584469,2.02369250824677,-183290.5,2.07176763945327,-12839.5777777778,"LS",210140.211111111,37660.8144155308,2.83455643183305,-164460.092792235,2.04846442210141
"4087","ENT",2013,"1Q","Wed",2013-02-27,"E NEWS",0,0,"19:00:00","20:00:00","N",791,333159.92920354,60,356197.5,-16190.1786031516,0.611479365808611,-43653,0.607977315955334,-23037.5707964602,"LS",344678.71460177,27462.8213968484,0.557332102903428,-29921.5893015758,0.609669823545385
"4088","ENT",2013,"1Q","Thu",2013-02-28,"E NEWS",0,0,"19:00:00","20:00:00","N",804,374477.97761194,60,361200,25127.8698052489,0.889664944593305,-38650.5,0.986150332225914,13277.9776119403,"C3",367838.98880597,63778.3698052489,-1.73502106041688,-6761.31509737554,0.937036924010203
"4089","ENT",2013,"1Q","Fri",2013-03-01,"E NEWS",0,0,"19:00:00","20:00:00","N",779,175099.160462131,60,193313,-174250.94734456,2.13866232495689,-206537.5,1.86847237381863,-18213.8395378691,"LS",184206.080231065,32286.5526554395,-0.72900486381982,-190394.22367228,1.99688842162299
"4090","ENT",2013,"1Q","Mon",2013-03-04,"E NEWS",0,0,"19:00:00","20:00:00","N",779,259822.905006418,60,282118.5,-89527.2028002729,0.673917337879836,-117732,0.68521915436244,-22295.5949935815,"LS",270970.702503209,28204.7971997271,0.816925475328759,-103629.601400136,0.679800725795748
"4091","ENT",2013,"1Q","Tue",2013-03-05,"E NEWS",0,0,"19:00:00","20:00:00","N",806,219740.749379653,60,221787.5,-129609.358427039,1.18240656655591,-178063,1.27202164233782,-2046.75062034739,"LS",220764.124689826,48453.6415729612,10.8931663544811,-153836.179213519,1.22742181449963
"4092","ENT",2013,"1Q","Wed",2013-03-06,"E NEWS",0,0,"19:00:00","20:00:00","N",762,285050.05511811,60,305025,-64300.0526885812,0.770884781231153,-94825.5,0.727112531759692,-19974.9448818897,"LS",295037.527559055,30525.4473114188,0.102465895773413,-79562.7763442906,0.748257777633518
"4093","ENT",2013,"1Q","Thu",2013-03-07,"E NEWS",0,0,"19:00:00","20:00:00","N",793,445434.098360656,60,483219.5,96083.9905539643,0.639937661187566,83369,0.631234873592643,-37785.4016393443,"LS",464326.799180328,12714.9905539643,0.528641856782348,89726.4952769821,0.635409216267255
"4094","ENT",2013,"1Q","Fri",2013-03-08,"E NEWS",0,0,"19:00:00","20:00:00","N",770,193673.524675325,60,206687.5,-155676.583131367,2.29992250674109,-193163,2.33792319322649,-13013.9753246753,"LS",200180.512337662,37486.4168686332,2.90344807767545,-174419.791565683,2.31954046754115
"4095","ENT",2013,"1Q","Mon",2013-03-11,"E NEWS",0,0,"19:00:00","20:00:00","N",747,260511.771084337,60,261610.5,-88838.3367223541,0.74343483163617,-138240,0.790058120755856,-1098.72891566265,"LS",261061.135542169,49401.6632776459,11.8445734331352,-113539.168361177,0.766795532096073
"4096","ENT",2013,"1Q","Tue",2013-03-12,"E NEWS",0,0,"19:00:00","20:30:00","N",1123,239344.118432769,90,268043.666666667,-110005.989373922,1.08844024574397,-131806.833333333,0.975999557286064,-28699.5482338973,"LS",253693.892549718,21800.8439594113,0.0382838401046652,-120906.411353628,1.02903989102145
"4097","ENT",2013,"1Q","Wed",2013-03-13,"E NEWS",0,0,"19:00:00","20:00:00","N",778,256782.218508997,60,245060.5,-92567.889297694,0.932089923603425,-154790,1.09378568421539,11721.7185089974,"C3",250921.359254499,62222.110702306,-2.44840790297668,-123678.944648847,1.01104941127155
"4098","ENT",2013,"1Q","Thu",2013-03-14,"E NEWS",0,0,"19:00:00","20:00:00","N",807,274565.104089219,60,298910.5,-74785.0037174721,0.935232535688718,-100940,0.819845739778295,-24345.3959107806,"LS",286737.80204461,26154.9962825279,-0.481475780963037,-87862.501858736,0.875089916520533
"4099","ENT",2013,"1Q","Fri",2013-03-15,"E NEWS",0,0,"19:00:00","20:00:00","N",808,211164.540841584,60,220675,-138185.566965107,1.3002424696635,-179175.5,1.35452815226011,-9510.45915841585,"LS",215919.770420792,40989.9330348927,2.5598549455141,-158680.533482554,1.32798308133528
"4100","ENT",2013,"1Q","Mon",2013-03-18,"E NEWS",0,0,"19:00:00","20:00:00","N",762,253628.934383202,60,264000,-95721.1734234893,0.832572755766661,-135850.5,0.835890151515152,-10371.0656167979,"LS",258814.467191601,40129.3265765107,0.917018511869395,-115785.836711745,0.834264686838182
"4101","ENT",2013,"1Q","Tue",2013-03-19,"E NEWS",0,0,"19:00:00","20:00:00","N",807,195245.185873606,60,223788,-154104.921933085,1.29902785181803,-176062.5,1.17968791892327,-28542.814126394,"LS",209516.592936803,21957.5780669145,0.363351194835676,-165083.710966543,1.23529341310771
"4102","ENT",2013,"1Q","Wed",2013-03-20,"E NEWS",0,0,"19:00:00","20:00:00","N",807,265280.903345725,60,277679.5,-84069.2044609665,0.735994123252643,-122171,0.805921935180667,-12398.5966542751,"LS",271480.201672862,38101.7955390335,2.30210038460703,-103120.102230483,0.771756436181204
"4103","ENT",2013,"1Q","Thu",2013-03-21,"E NEWS",0,0,"19:00:00","20:00:00","N",807,371813.208178439,60,401627.5,22463.1003717472,0.713478966079152,1777,0.691385674536729,-29814.2918215613,"LS",386720.354089219,20686.1003717472,0.415860847156147,12120.0501858736,0.702006498500024
"4104","ENT",2013,"1Q","Fri",2013-03-22,"E NEWS",0,0,"19:00:00","20:00:00","N",807,190729.912019827,60,210218.5,-158620.195786865,1.94942263770241,-189632,1.91052404997657,-19488.5879801735,"LS",200474.206009913,31011.8042131351,1.52983334923457,-174126.097893432,1.92902798712218
"4105","ENT",2013,"1Q","Mon",2013-03-25,"E NEWS",0,0,"19:00:00","20:00:00","N",808,194143.824257426,60,213931.5,-155206.283549266,0.98241555068436,-185919,0.982643977160914,-19787.6757425743,"LS",204037.662128713,30712.7164507343,0.984885149408564,-170562.641774633,0.982535302151464
"4106","ENT",2013,"1Q","Tue",2013-03-26,"E NEWS",0,0,"19:00:00","20:00:00","N",805,220106.552795031,60,240028.5,-129243.55501166,0.882044726938309,-159822,0.891275411044938,-19921.947204969,"LS",230067.526397516,30578.4449883396,0.993260123570592,-144532.77750583,0.88685989423893
"4107","ENT",2013,"1Q","Wed",2013-03-27,"E NEWS",0,0,"19:00:00","20:00:00","N",807,175293.873605948,60,190935.5,-174056.234200743,1.25564315664459,-208915,1.2571182415004,-15641.6263940521,"LS",183114.686802974,34858.7657992565,1.27364934458123,-191485.617100372,1.25641219944887
"4108","ENT",2013,"1Q","Thu",2013-03-28,"E NEWS",0,0,"19:00:00","20:00:00","N",808,271889.544554455,60,280231,-77460.563252236,0.644724584364586,-119619.5,0.681350385931606,-8341.45544554456,"LS",276060.272277228,42158.936747764,1.87516752875624,-98540.031626118,0.663314157058734
"4109","ENT",2013,"1Q","Fri",2013-03-29,"E NEWS",0,0,"19:00:00","20:00:00","N",809,111181.962917182,60,116762,-238168.14488951,2.44544652226533,-283088.5,2.40001884174646,-5580.03708281829,"LS",113971.981458591,44920.3551104903,1.49487455401131,-260628.322444755,2.42217665029828
